Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1328,52,Male,Scarf,Accessories,54,Vermont,M,Pink,Fall,4.2,Yes,Free Shipping,No,No,23,PayPal,Annually
1329,53,Female,Sneakers,Footwear,26,Oregon,M,Teal,Summer,4.9,No,Next Day Air,No,No,7,Cash,Bi-Weekly
1330,30,Male,Shorts,Clothing,25,Missouri,XL,Brown,Spring,2.9,No,Express,Yes,Yes,14,Bank Transfer,Every 3 Months
1331,62,Female,Blouse,Clothing,96,Iowa,S,Charcoal,Fall,2.9,No,Free Shipping,No,No,38,Venmo,Annually
1332,36,Male,Shorts,Clothing,29,West Virginia,S,Silver,Spring,4.1,Yes,Next Day Air,Yes,Yes,31,Venmo,Bi-Weekly
1333,64,Male,Sweater,Clothing,25,Delaware,S,Beige,Summer,4.4,No,2-Day Shipping,No,No,48,Credit Card,Weekly
1334,25,Male,Jewelry,Accessories,44,New Mexico,M,Cyan,Spring,3.3,No,Express,Yes,Yes,32,Venmo,Fortnightly
1335,48,Male,Gloves,Accessories,61,Florida,M,Charcoal,Winter,4.4,No,2-Day Shipping,Yes,Yes,41,Venmo,Fortnightly
1336,21,Female,Boots,Footwear,74,Kentucky,S,Olive,Fall,2.9,No,2-Day Shipping,No,No,13,Venmo,Every 3 Months
1337,53,Male,Belt,Accessories,29,Tennessee,S,Teal,Summer,2.8,No,Free Shipping,Yes,Yes,22,PayPal,Annually
1338,33,Male,Scarf,Accessories,82,Arkansas,M,Yellow,Spring,3.5,Yes,Next Day Air,Yes,Yes,22,Cash,Weekly
1339,39,Male,Dress,Clothing,30,Oklahoma,M,Pink,Spring,2.9,No,Store Pickup,No,No,20,Debit Card,Quarterly
1340,20,Male,T-shirt,Clothing,57,Wyoming,M,Indigo,Summer,3.7,No,Express,Yes,Yes,16,Cash,Weekly
1341,55,Male,Jacket,Outerwear,50,Wisconsin,L,Blue,Spring,4.4,No,Express,No,No,15,Bank Transfer,Every 3 Months
1342,33,Male,Coat,Outerwear,89,Montana,L,Magenta,Fall,2.6,Yes,Express,No,No,14,Bank Transfer,Annually
1343,30,Male,Dress,Clothing,36,Alaska,L,Turquoise,Summer,3.2,No,2-Day Shipping,No,No,32,Cash,Bi-Weekly
1344,61,Male,Sandals,Footwear,99,Wyoming,L,Purple,Fall,4.5,Yes,Next Day Air,No,No,16,Bank Transfer,Annually
1345,62,Male,Handbag,Accessories,99,Wisconsin,S,Cyan,Spring,4.6,No,2-Day Shipping,No,No,6,Credit Card,Every 3 Months
1346,19,Male,Shirt,Clothing,87,Utah,S,Violet,Summer,4.2,Yes,Next Day Air,No,No,22,Credit Card,Bi-Weekly
1347,20,Male,Shorts,Clothing,44,Kentucky,L,Gold,Summer,3.5,No,Next Day Air,Yes,Yes,20,Debit Card,Annually
1348,48,Male,Belt,Accessories,68,Alaska,M,Red,Summer,3.1,No,Free Shipping,Yes,Yes,22,Credit Card,Annually
1349,70,Male,Jacket,Outerwear,70,Iowa,S,Indigo,Summer,4.9,No,Express,Yes,Yes,15,Bank Transfer,Every 3 Months
1350,22,Male,Coat,Outerwear,82,Kansas,M,Teal,Winter,2.7,No,Express,No,No,2,Venmo,Bi-Weekly
1351,19,Female,Socks,Clothing,63,Georgia,S,Orange,Spring,4.5,No,Standard,No,No,25,PayPal,Every 3 Months
1352,25,Male,T-shirt,Clothing,43,Alaska,M,Black,Winter,3.5,No,Next Day Air,Yes,Yes,28,Cash,Annually
1353,51,Male,Skirt,Clothing,38,Maine,M,Olive,Winter,2.5,No,Next Day Air,No,No,33,Bank Transfer,Quarterly
1354,48,Male,Pants,Clothing,47,Indiana,XL,Yellow,Fall,4.2,Yes,Free Shipping,Yes,Yes,19,Debit Card,Bi-Weekly
1355,65,Male,Coat,Outerwear,61,New York,M,Brown,Winter,4.5,No,Store Pickup,No,No,37,Cash,Quarterly
1356,25,Female,Jeans,Clothing,38,Maryland,M,Brown,Spring,4.8,Yes,Express,Yes,Yes,50,Debit Card,Fortnightly
1357,26,Male,Sandals,Footwear,55,Minnesota,M,Gray,Summer,3.6,Yes,Free Shipping,No,No,1,PayPal,Bi-Weekly
1358,45,Male,Jeans,Clothing,44,Texas,XL,Gray,Fall,4.2,No,Store Pickup,Yes,Yes,33,Bank Transfer,Every 3 Months
1359,50,Male,Coat,Outerwear,83,South Dakota,M,Gray,Summer,4.6,No,Next Day Air,No,No,17,Credit Card,Quarterly
1360,31,Male,Handbag,Accessories,82,Ohio,M,Cyan,Summer,4.2,No,Next Day Air,Yes,Yes,23,Cash,Fortnightly
1361,33,Male,Sandals,Footwear,89,Tennessee,XL,Green,Winter,3.7,Yes,Standard,No,No,25,Debit Card,Bi-Weekly
1362,66,Male,Scarf,Accessories,25,Kansas,S,Orange,Fall,3.9,No,Store Pickup,Yes,Yes,4,Debit Card,Monthly
1363,68,Female,Shoes,Footwear,83,Mississippi,M,Maroon,Winter,3.8,No,Express,No,No,25,Bank Transfer,Every 3 Months
1364,36,Female,Pants,Clothing,76,Nevada,M,Black,Fall,3.4,Yes,Next Day Air,No,No,3,Credit Card,Weekly
1365,24,Male,Shirt,Clothing,43,New York,XL,Violet,Summer,4.1,Yes,Express,Yes,Yes,21,PayPal,Bi-Weekly
1366,63,Female,Shirt,Clothing,92,Florida,M,White,Fall,2.7,No,Next Day Air,Yes,Yes,39,PayPal,Annually
1367,65,Male,Sandals,Footwear,21,Alaska,L,Green,Summer,3.8,No,Express,Yes,Yes,46,Credit Card,Weekly
1368,50,Male,Boots,Footwear,74,Hawaii,M,Cyan,Spring,3.9,Yes,Standard,No,No,27,PayPal,Quarterly
1369,41,Male,Backpack,Accessories,20,Alaska,M,Pink,Summer,4.0,Yes,Express,Yes,Yes,17,PayPal,Every 3 Months
1370,44,Male,Handbag,Accessories,77,Hawaii,XL,Yellow,Fall,3.2,No,Express,No,No,36,Credit Card,Quarterly
1371,61,Female,Socks,Clothing,57,Georgia,XL,Yellow,Winter,4.6,No,Store Pickup,No,No,14,Bank Transfer,Quarterly
1372,38,Female,Jacket,Outerwear,65,Ohio,M,Turquoise,Winter,4.6,No,Free Shipping,No,No,16,Credit Card,Bi-Weekly
1373,48,Male,Jewelry,Accessories,63,Connecticut,L,Teal,Summer,3.5,Yes,Express,Yes,Yes,40,Credit Card,Annually
1374,42,Male,Sunglasses,Accessories,31,Tennessee,M,Lavender,Winter,4.5,Yes,Next Day Air,Yes,Yes,5,PayPal,Annually
1375,44,Female,Boots,Footwear,31,Maine,L,Pink,Summer,4.3,No,Next Day Air,No,No,3,Bank Transfer,Fortnightly
1376,31,Female,Socks,Clothing,67,Kansas,S,Green,Winter,4.0,Yes,Standard,Yes,Yes,25,Venmo,Every 3 Months
1377,37,Male,Scarf,Accessories,43,Vermont,M,Lavender,Fall,2.7,No,Next Day Air,Yes,Yes,5,Debit Card,Monthly
1378,54,Female,Handbag,Accessories,97,Vermont,L,Maroon,Summer,3.3,No,Standard,No,No,32,Credit Card,Annually
1379,35,Female,Jewelry,Accessories,36,Ohio,M,Beige,Summer,4.0,No,2-Day Shipping,No,No,29,Cash,Quarterly
1380,37,Female,Socks,Clothing,78,Washington,M,Teal,Winter,2.8,Yes,Free Shipping,No,No,11,Debit Card,Every 3 Months
1381,22,Male,Gloves,Accessories,31,Nebraska,L,Olive,Summer,4.9,Yes,2-Day Shipping,Yes,Yes,41,PayPal,Weekly
1382,51,Male,Sneakers,Footwear,90,Oregon,M,White,Spring,2.7,No,Free Shipping,No,No,3,Debit Card,Annually
1383,52,Male,Jewelry,Accessories,41,West Virginia,M,White,Spring,3.6,No,2-Day Shipping,Yes,Yes,31,Bank Transfer,Weekly
1384,69,Male,Shirt,Clothing,82,Idaho,M,White,Winter,4.7,No,Standard,No,No,23,Debit Card,Annually
1385,26,Female,Jacket,Outerwear,89,Missouri,S,Maroon,Fall,3.1,No,Free Shipping,Yes,Yes,22,PayPal,Weekly
1386,25,Male,Blouse,Clothing,57,Indiana,M,Yellow,Spring,3.6,Yes,Standard,No,No,29,Debit Card,Fortnightly
1387,42,Male,Skirt,Clothing,21,Nevada,L,Beige,Fall,4.8,Yes,Express,Yes,Yes,23,Bank Transfer,Quarterly
1388,20,Male,Sandals,Footwear,96,Wisconsin,M,Black,Spring,4.9,Yes,Express,Yes,Yes,34,Credit Card,Bi-Weekly
1389,64,Female,Scarf,Accessories,54,Mississippi,L,Purple,Summer,4.8,No,Free Shipping,Yes,Yes,25,Bank Transfer,Bi-Weekly
1390,24,Male,Shorts,Clothing,76,West Virginia,M,Orange,Spring,2.6,Yes,Store Pickup,No,No,42,Cash,Bi-Weekly
1391,54,Female,Shoes,Footwear,59,Hawaii,M,Gray,Spring,4.7,No,Standard,Yes,Yes,35,Bank Transfer,Fortnightly
1392,21,Male,Gloves,Accessories,42,Alaska,M,Purple,Winter,3.9,No,Express,No,No,45,Venmo,Every 3 Months
1393,33,Male,Dress,Clothing,95,New Mexico,S,Charcoal,Fall,3.0,No,Next Day Air,Yes,Yes,11,Credit Card,Fortnightly
1394,21,Male,Socks,Clothing,29,Connecticut,M,Indigo,Spring,2.6,No,2-Day Shipping,No,No,12,Credit Card,Fortnightly
1395,30,Male,Shoes,Footwear,23,Indiana,M,Beige,Winter,2.9,Yes,Express,No,No,1,Venmo,Weekly
1396,33,Male,Sandals,Footwear,35,Montana,XL,White,Fall,4.9,No,Next Day Air,No,No,43,Bank Transfer,Annually
1397,30,Male,T-shirt,Clothing,53,West Virginia,M,Teal,Fall,4.2,No,2-Day Shipping,Yes,Yes,36,Debit Card,Fortnightly
1398,38,Female,Hat,Accessories,35,Maine,M,Brown,Winter,3.1,No,Standard,Yes,Yes,12,Cash,Every 3 Months
1399,19,Male,Gloves,Accessories,94,California,M,Olive,Spring,3.4,Yes,Free Shipping,Yes,Yes,8,Cash,Bi-Weekly
1400,54,Male,Blouse,Clothing,79,Maryland,L,Blue,Fall,3.8,No,Store Pickup,Yes,Yes,24,Venmo,Every 3 Months
1401,45,Male,T-shirt,Clothing,93,Idaho,XL,Charcoal,Summer,2.9,No,Next Day Air,No,No,19,Credit Card,Bi-Weekly
1402,29,Male,Sweater,Clothing,84,New Hampshire,M,Lavender,Fall,4.2,Yes,Standard,Yes,Yes,1,Credit Card,Weekly
1403,34,Female,Coat,Outerwear,66,West Virginia,L,Brown,Winter,4.1,No,2-Day Shipping,No,No,6,Bank Transfer,Bi-Weekly
1404,42,Female,Hat,Accessories,38,Arizona,M,White,Fall,3.7,No,Standard,No,No,1,PayPal,Quarterly
1405,26,Female,Blouse,Clothing,42,Florida,XL,Pink,Spring,4.6,No,Free Shipping,No,No,35,PayPal,Every 3 Months
1406,65,Female,Shoes,Footwear,78,Pennsylvania,L,Lavender,Fall,3.7,No,2-Day Shipping,Yes,Yes,23,Credit Card,Fortnightly
1407,19,Male,Gloves,Accessories,27,Delaware,L,Red,Spring,3.7,No,Standard,Yes,Yes,26,Debit Card,Annually
1408,45,Male,T-shirt,Clothing,62,Idaho,M,Charcoal,Fall,2.7,No,Free Shipping,Yes,Yes,8,Bank Transfer,Monthly
1409,68,Female,Hoodie,Clothing,57,Ohio,L,Magenta,Fall,2.9,No,Express,No,No,48,Credit Card,Fortnightly
1410,43,Female,T-shirt,Clothing,44,Iowa,S,Indigo,Summer,4.4,No,Express,Yes,Yes,23,Cash,Annually
1411,53,Female,Socks,Clothing,25,Wisconsin,M,Red,Summer,4.6,No,Next Day Air,Yes,Yes,20,Venmo,Weekly
1412,44,Female,Sweater,Clothing,79,Louisiana,M,Purple,Summer,3.1,No,Store Pickup,Yes,Yes,7,Debit Card,Monthly
1413,21,Female,Blouse,Clothing,23,Montana,M,Olive,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,35,Venmo,Annually
1414,51,Male,Shoes,Footwear,100,Maryland,S,Cyan,Spring,2.7,No,Free Shipping,Yes,Yes,3,PayPal,Quarterly
1415,44,Male,Backpack,Accessories,86,Washington,XL,Cyan,Winter,2.5,No,Next Day Air,No,No,6,Credit Card,Annually
1416,26,Male,Belt,Accessories,21,South Carolina,S,Olive,Fall,3.6,No,Standard,Yes,Yes,16,PayPal,Every 3 Months
1417,58,Male,Coat,Outerwear,65,Pennsylvania,M,Turquoise,Summer,3.7,No,Store Pickup,No,No,50,Venmo,Fortnightly
1418,44,Male,Belt,Accessories,68,Nevada,M,Beige,Fall,4.5,No,Store Pickup,Yes,Yes,17,Credit Card,Quarterly
1419,68,Male,Coat,Outerwear,42,Nevada,S,Red,Spring,4.7,No,Store Pickup,Yes,Yes,18,Venmo,Quarterly
1420,65,Male,Shoes,Footwear,38,Nevada,M,Olive,Winter,2.8,No,Standard,No,No,16,PayPal,Monthly
1421,65,Male,Gloves,Accessories,23,Pennsylvania,M,Turquoise,Spring,4.1,Yes,Express,Yes,Yes,18,Cash,Quarterly
1422,37,Male,Hat,Accessories,26,North Dakota,XL,Beige,Summer,3.7,Yes,Next Day Air,No,No,8,Bank Transfer,Bi-Weekly
1423,51,Female,Boots,Footwear,44,Utah,M,Gold,Spring,4.1,Yes,2-Day Shipping,No,No,37,Debit Card,Monthly
1424,62,Female,Hat,Accessories,66,Florida,S,Beige,Fall,4.1,No,Express,No,No,36,Cash,Weekly
1425,66,Female,Boots,Footwear,38,Maryland,M,Charcoal,Spring,3.6,Yes,Store Pickup,No,No,15,Debit Card,Annually
1426,59,Female,Shorts,Clothing,65,Mississippi,XL,Green,Winter,3.2,No,Next Day Air,No,No,29,Cash,Quarterly
1427,53,Male,Blouse,Clothing,24,Wyoming,M,Gold,Spring,4.9,No,Express,Yes,Yes,37,PayPal,Quarterly
1428,56,Male,Skirt,Clothing,64,Oregon,XL,Turquoise,Summer,4.9,No,Free Shipping,No,No,43,Debit Card,Quarterly
1429,63,Male,Coat,Outerwear,73,Rhode Island,L,Maroon,Winter,3.0,No,Free Shipping,Yes,Yes,8,PayPal,Every 3 Months
1430,23,Male,Boots,Footwear,28,Nebraska,S,Magenta,Summer,3.1,No,Next Day Air,Yes,Yes,35,Cash,Fortnightly
1431,25,Female,Socks,Clothing,61,Oregon,L,Silver,Fall,3.9,No,Store Pickup,No,No,14,Venmo,Quarterly
1432,40,Male,Shirt,Clothing,74,Texas,M,Brown,Fall,3.2,No,Next Day Air,No,No,45,Cash,Fortnightly
1433,33,Female,T-shirt,Clothing,90,Rhode Island,M,Yellow,Fall,4.6,Yes,Next Day Air,Yes,Yes,24,Venmo,Annually
1434,21,Female,Coat,Outerwear,63,North Carolina,XL,Brown,Spring,4.8,No,Standard,No,No,9,Debit Card,Every 3 Months
1435,37,Male,Gloves,Accessories,40,Nebraska,M,Charcoal,Winter,4.8,No,2-Day Shipping,Yes,Yes,31,Debit Card,Monthly
1436,69,Female,Coat,Outerwear,79,Hawaii,L,Olive,Winter,3.9,Yes,2-Day Shipping,Yes,Yes,41,PayPal,Monthly
1437,30,Male,Belt,Accessories,48,Kansas,L,Pink,Winter,,No,Standard,Yes,Yes,37,Debit Card,Monthly
1438,54,Male,Belt,Accessories,86,Indiana,M,Black,Fall,3.1,No,Store Pickup,No,No,5,Credit Card,Bi-Weekly
1439,49,Male,Scarf,Accessories,78,New Hampshire,M,Charcoal,Spring,3.2,No,2-Day Shipping,No,No,9,PayPal,Bi-Weekly
1440,31,Male,Sandals,Footwear,100,Michigan,M,Indigo,Winter,3.8,No,Next Day Air,No,No,18,Cash,Monthly
1441,54,Male,Sneakers,Footwear,84,Maine,M,Cyan,Summer,4.2,No,Next Day Air,No,No,4,Debit Card,Weekly
1442,61,Male,Shorts,Clothing,36,Pennsylvania,M,Magenta,Fall,4.5,No,2-Day Shipping,No,No,1,Cash,Monthly
1443,65,Female,Jewelry,Accessories,76,Kentucky,M,Olive,Fall,4.8,Yes,Standard,No,No,49,Venmo,Every 3 Months
1444,21,Male,Jacket,Outerwear,96,Mississippi,S,Teal,Fall,2.6,No,Free Shipping,Yes,Yes,19,Debit Card,Weekly
1445,51,Male,Scarf,Accessories,66,Arizona,XL,Gold,Spring,4.8,No,Next Day Air,Yes,Yes,33,Venmo,Bi-Weekly
1446,39,Female,Sneakers,Footwear,58,Vermont,M,Pink,Winter,3.9,No,Store Pickup,Yes,Yes,48,Venmo,Quarterly
1447,68,Male,Hat,Accessories,63,Alabama,M,Green,Winter,2.7,No,Standard,No,No,49,PayPal,Monthly
1448,18,Female,Boots,Footwear,36,Mississippi,M,Gray,Summer,2.6,No,Standard,No,No,8,Credit Card,Annually
1449,54,Female,Jeans,Clothing,43,West Virginia,M,Silver,Winter,4.0,No,Standard,No,No,4,Credit Card,Every 3 Months
1450,39,Male,Dress,Clothing,44,Wyoming,M,Maroon,Spring,3.6,No,2-Day Shipping,Yes,Yes,4,Venmo,Every 3 Months
1451,35,Male,Blouse,Clothing,38,Nebraska,M,Charcoal,Fall,3.3,Yes,Store Pickup,Yes,Yes,3,Credit Card,Bi-Weekly
1452,59,Male,Sweater,Clothing,86,Oregon,L,Silver,Winter,4.5,No,Free Shipping,No,No,11,Cash,Quarterly
1453,66,Male,Socks,Clothing,57,Tennessee,S,Magenta,Fall,3.1,No,Standard,Yes,Yes,18,Debit Card,Every 3 Months
1454,19,Male,Coat,Outerwear,94,Wyoming,S,Purple,Winter,3.5,No,Free Shipping,Yes,Yes,14,Venmo,Every 3 Months
1455,49,Male,Coat,Outerwear,49,New Jersey,L,Magenta,Winter,5.0,Yes,2-Day Shipping,No,No,31,PayPal,Quarterly
1456,34,Male,Sweater,Clothing,71,Montana,S,Indigo,Summer,3.9,No,Standard,No,No,43,Credit Card,Every 3 Months
1457,46,Female,Shoes,Footwear,34,Idaho,XL,Brown,Winter,2.9,No,Store Pickup,No,No,37,Bank Transfer,Monthly
1458,27,Male,Scarf,Accessories,60,Oregon,M,Maroon,Fall,3.4,Yes,Store Pickup,Yes,Yes,1,Debit Card,Bi-Weekly
1459,26,Female,Sneakers,Footwear,51,Georgia,M,Purple,Fall,4.2,No,Free Shipping,No,No,21,Credit Card,Annually
1460,34,Female,Shorts,Clothing,82,Maryland,M,Cyan,Fall,4.2,No,Next Day Air,No,No,19,Cash,Weekly
1461,41,Male,Boots,Footwear,26,West Virginia,L,Black,Spring,5.0,No,Standard,No,No,7,Bank Transfer,Monthly
1462,64,Male,Shirt,Clothing,76,Louisiana,L,White,Summer,2.8,No,2-Day Shipping,No,No,1,Venmo,Monthly
1463,33,Male,Handbag,Accessories,49,Illinois,S,Black,Winter,,No,Store Pickup,Yes,Yes,21,Credit Card,Fortnightly
1464,42,Male,T-shirt,Clothing,63,Arizona,M,Purple,Winter,3.1,Yes,Standard,No,No,22,PayPal,Fortnightly
1465,31,Female,Shirt,Clothing,91,Kansas,L,Indigo,Summer,4.7,No,Standard,Yes,Yes,6,Cash,Quarterly
1466,51,Male,T-shirt,Clothing,94,Vermont,M,Gold,Spring,4.0,Yes,Store Pickup,Yes,Yes,15,Credit Card,Quarterly
1467,22,Male,Hoodie,Clothing,86,Vermont,L,Maroon,Winter,4.7,No,2-Day Shipping,No,No,3,Venmo,Bi-Weekly
1468,29,Male,Belt,Accessories,90,Kentucky,S,Turquoise,Summer,4.2,Yes,2-Day Shipping,No,No,8,PayPal,Every 3 Months
1469,63,Male,Jewelry,Accessories,95,Kentucky,M,Brown,Winter,5.0,No,Store Pickup,No,No,32,Cash,Weekly
1470,69,Male,Belt,Accessories,72,South Carolina,L,Black,Summer,3.7,No,Express,Yes,Yes,34,Debit Card,Quarterly
1471,22,Male,Boots,Footwear,30,Massachusetts,L,Charcoal,Spring,3.5,No,Standard,No,No,42,Venmo,Quarterly
1472,20,Female,Jacket,Outerwear,32,Colorado,L,Red,Summer,4.3,No,2-Day Shipping,Yes,Yes,26,PayPal,Monthly
1473,38,Male,Gloves,Accessories,41,Mississippi,M,Charcoal,Fall,4.7,Yes,Next Day Air,Yes,Yes,13,PayPal,Bi-Weekly
1474,37,Female,Socks,Clothing,64,Hawaii,L,Teal,Winter,3.1,No,Standard,No,No,3,Cash,Weekly
1475,64,Male,Jewelry,Accessories,28,Virginia,M,Gold,Summer,2.8,No,Express,Yes,Yes,31,Debit Card,Annually
1476,25,Male,Sweater,Clothing,26,Illinois,M,Green,Winter,4.4,No,Next Day Air,Yes,Yes,19,Debit Card,Weekly
1477,37,Male,Jeans,Clothing,21,Arizona,M,Cyan,Fall,3.9,No,Store Pickup,No,No,6,Debit Card,Monthly
1478,28,Male,T-shirt,Clothing,86,New York,XL,Purple,Summer,4.0,No,Next Day Air,Yes,Yes,42,Bank Transfer,Weekly
1479,57,Female,Sweater,Clothing,88,Washington,M,Violet,Fall,4.9,Yes,2-Day Shipping,No,No,19,PayPal,Bi-Weekly
1480,48,Female,Sunglasses,Accessories,78,Pennsylvania,M,Olive,Winter,4.6,No,Standard,No,No,36,Debit Card,Fortnightly
1481,45,Male,T-shirt,Clothing,50,Connecticut,XL,Red,Winter,3.1,Yes,Standard,Yes,Yes,11,Bank Transfer,Every 3 Months
1482,43,Male,Jewelry,Accessories,40,Ohio,M,Black,Winter,3.5,Yes,Next Day Air,No,No,29,Credit Card,Quarterly
1483,68,Male,Pants,Clothing,55,Rhode Island,L,Red,Summer,3.8,No,Next Day Air,Yes,Yes,27,Credit Card,Annually
1484,34,Male,Hoodie,Clothing,39,Ohio,S,Gold,Summer,4.2,No,Standard,Yes,Yes,18,Debit Card,Annually
1485,61,Male,Blouse,Clothing,48,Rhode Island,L,Blue,Summer,4.2,Yes,Store Pickup,No,No,21,PayPal,Monthly
1486,37,Male,Coat,Outerwear,45,New Jersey,M,Cyan,Summer,,No,Store Pickup,No,No,27,Debit Card,Every 3 Months
1487,26,Female,Belt,Accessories,84,Oregon,S,Beige,Summer,4.9,No,Standard,No,No,4,Credit Card,Every 3 Months
1488,68,Female,Socks,Clothing,64,Kansas,M,Red,Spring,4.2,No,Free Shipping,Yes,Yes,28,Venmo,Bi-Weekly
1489,56,Female,Handbag,Accessories,87,Wyoming,M,Blue,Fall,3.7,Yes,Free Shipping,Yes,Yes,50,PayPal,Annually
1490,18,Female,Gloves,Accessories,54,Kentucky,L,Red,Winter,2.7,Yes,Standard,Yes,Yes,4,Bank Transfer,Bi-Weekly
1491,47,Male,Socks,Clothing,48,West Virginia,L,Maroon,Fall,4.4,No,2-Day Shipping,No,No,30,Credit Card,Quarterly
1492,26,Male,Blouse,Clothing,49,Maryland,XL,Magenta,Summer,2.7,Yes,Next Day Air,Yes,Yes,19,Venmo,Weekly
1493,36,Male,Socks,Clothing,27,Louisiana,L,Peach,Summer,3.9,No,2-Day Shipping,No,No,10,Venmo,Bi-Weekly
1494,57,Male,Backpack,Accessories,70,Hawaii,XL,Turquoise,Fall,4.2,No,Next Day Air,No,No,32,Cash,Monthly
1495,32,Male,Shoes,Footwear,53,South Dakota,M,Turquoise,Summer,3.4,No,Next Day Air,No,No,23,Venmo,Annually
1496,19,Female,Socks,Clothing,33,Kentucky,M,Black,Fall,3.9,Yes,Store Pickup,Yes,Yes,40,PayPal,Weekly
1497,30,Male,Shirt,Clothing,52,Delaware,M,Cyan,Summer,2.5,No,Express,Yes,Yes,43,Venmo,Quarterly
1498,35,Male,Dress,Clothing,40,Nevada,S,Teal,Spring,4.3,No,Next Day Air,No,No,42,Bank Transfer,Weekly
1499,28,Male,Jewelry,Accessories,44,Minnesota,L,Gold,Summer,2.5,No,Free Shipping,No,No,15,Credit Card,Annually
1500,25,Male,Dress,Clothing,95,Washington,L,Beige,Fall,4.7,No,Store Pickup,Yes,Yes,36,Debit Card,Quarterly
1501,29,Male,Scarf,Accessories,57,Minnesota,M,Turquoise,Summer,2.5,No,Next Day Air,No,No,36,Credit Card,Bi-Weekly
1502,35,Female,Shoes,Footwear,43,Rhode Island,M,Gray,Fall,4.6,Yes,Store Pickup,No,No,8,Credit Card,Annually
1503,68,Male,Shoes,Footwear,43,Louisiana,M,Gold,Fall,4.6,No,Free Shipping,No,No,29,Cash,Every 3 Months
1504,55,Male,Hat,Accessories,86,Texas,M,Black,Fall,3.4,No,Standard,No,No,17,Debit Card,Monthly
1505,19,Male,Sweater,Clothing,68,Wyoming,M,Indigo,Fall,4.7,No,Express,No,No,24,Credit Card,Annually
1506,22,Male,Skirt,Clothing,96,New Jersey,L,Pink,Spring,2.6,No,Store Pickup,No,No,2,Debit Card,Fortnightly
1507,25,Female,Dress,Clothing,27,Kentucky,M,Orange,Summer,3.7,Yes,Express,No,No,32,Cash,Bi-Weekly
1508,52,Female,Backpack,Accessories,20,Georgia,XL,Red,Winter,3.7,No,Standard,Yes,Yes,46,PayPal,Annually
1509,20,Female,Shorts,Clothing,37,Kentucky,L,Charcoal,Winter,4.9,Yes,Express,No,No,23,PayPal,Monthly
1510,60,Male,Socks,Clothing,61,Kentucky,M,Magenta,Fall,4.3,No,Free Shipping,Yes,Yes,21,Bank Transfer,Weekly
1511,23,Male,Coat,Outerwear,20,New Hampshire,M,Blue,Fall,4.0,No,Express,No,No,45,Debit Card,Monthly
1512,29,Female,Sandals,Footwear,24,Wyoming,M,Indigo,Fall,2.5,Yes,Next Day Air,No,No,46,Credit Card,Monthly
1513,57,Female,Socks,Clothing,44,Oregon,S,Pink,Spring,2.9,No,2-Day Shipping,Yes,Yes,1,Cash,Every 3 Months
1514,67,Male,Sandals,Footwear,83,Vermont,M,Gray,Fall,3.4,No,Next Day Air,Yes,Yes,19,Cash,Bi-Weekly
1515,36,Male,Skirt,Clothing,50,Connecticut,L,Red,Spring,3.9,No,Next Day Air,No,No,3,Cash,Monthly
1516,25,Male,Blouse,Clothing,37,Kentucky,M,Indigo,Fall,2.9,Yes,Free Shipping,Yes,Yes,36,PayPal,Bi-Weekly
1517,47,Male,Jacket,Outerwear,24,Idaho,M,Red,Fall,3.7,No,2-Day Shipping,Yes,Yes,26,Credit Card,Annually
1518,29,Female,Coat,Outerwear,57,South Carolina,S,White,Summer,4.3,No,Free Shipping,No,No,46,Debit Card,Weekly
1519,18,Male,Sunglasses,Accessories,74,Kentucky,L,Blue,Fall,3.2,No,Store Pickup,No,No,7,Venmo,Weekly
1520,20,Male,Sunglasses,Accessories,71,Alabama,M,Blue,Summer,3.7,No,2-Day Shipping,No,No,12,Credit Card,Annually
1521,50,Male,Socks,Clothing,24,New Jersey,M,Purple,Winter,4.0,Yes,Free Shipping,No,No,1,PayPal,Quarterly
1522,37,Male,Boots,Footwear,65,Nebraska,M,Peach,Summer,3.4,Yes,2-Day Shipping,No,No,3,Venmo,Monthly
1523,46,Female,Blouse,Clothing,58,Oregon,M,Olive,Summer,2.8,No,Express,No,No,12,Debit Card,Bi-Weekly
1524,55,Male,Shirt,Clothing,72,Michigan,L,Blue,Summer,3.1,No,Free Shipping,Yes,Yes,42,Venmo,Annually
1525,64,Female,Pants,Clothing,68,Ohio,S,Blue,Spring,4.9,Yes,Next Day Air,Yes,Yes,37,Credit Card,Fortnightly
1526,25,Male,Hat,Accessories,88,Wisconsin,L,Cyan,Summer,4.6,No,Next Day Air,No,No,22,Debit Card,Weekly
1527,58,Male,Gloves,Accessories,51,Rhode Island,L,Olive,Fall,3.4,No,2-Day Shipping,No,No,20,Credit Card,Annually
1528,66,Female,Sneakers,Footwear,58,Alaska,S,Violet,Fall,2.6,Yes,2-Day Shipping,Yes,Yes,16,Venmo,Annually
1529,70,Male,Hoodie,Clothing,64,New Jersey,L,Red,Spring,3.5,Yes,Free Shipping,Yes,Yes,45,Bank Transfer,Monthly
1530,45,Male,Boots,Footwear,66,Missouri,M,Lavender,Spring,2.6,No,2-Day Shipping,Yes,Yes,25,Cash,Bi-Weekly
